pin10,capture_da,DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,mncplty,pltcltw,assssrn,assssrb,ff_score,in_sfha
2832300008,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,202,,
2832300009,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,202,,
2832300018,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,204,,
2832300019,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,202,,
2832300020,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,278,,
2832300021,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,278,,
2832300026,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,EX,,
2832300029,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,204,,
2832300032,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,204,,
2832300033,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,278,,
2832300034,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,204,,
2832301009,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,204,,
2832301010,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,206,,
2832301011,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,203,,
2832301012,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,204,,
2832301026,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,210,234,,
2832402013,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,160,100,,
2832402015,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,160,203,,
2832402017,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_7732,NP,A,NA,Tinley Park,Town of Bremen,160,299,,
2834100016,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_220,NP,AE,NA,Country Club Hills,Town of Bremen,240,234,,
2834100018,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_220,NP,AE,NA,Country Club Hills,Town of Bremen,240,207,,
2834100031,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_4471,NP,AE,FLOODWAY,Country Club Hills,Town of Bremen,240,234,,
2834113001,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_4471,NP,AE,FLOODWAY,Country Club Hills,Town of Bremen,240,207,,
2834113002,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_4471,NP,AE,FLOODWAY,Country Club Hills,Town of Bremen,240,203,,
2834113003,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_4471,NP,AE,FLOODWAY,Country Club Hills,Town of Bremen,240,234,,
2834113013,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_4471,NP,AE,FLOODWAY,Country Club Hills,Town of Bremen,240,278,,
2834113014,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_4471,NP,AE,FLOODWAY,Country Club Hills,Town of Bremen,240,203,,
2834217001,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_4471,NP,AE,FLOODWAY,Country Club Hills,Town of Bremen,250,204,,
2834217026,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_1534,NP,AE,NA,Country Club Hills,Town of Bremen,250,517,,
2834217027,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_1534,NP,AE,NA,Country Club Hills,Town of Bremen,250,517,,
2834217028,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_1534,NP,AE,NA,Country Club Hills,Town of Bremen,250,517,,
2834217031,8/3/2019-9/26/2019,17031C,1.1.1.0,17031C_1534,NP,AE,NA,Country Club Hills,Town of Bremen,250,597,,
2834304005,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_4669,NP,AE,NA,Country Club Hills,Town of Bremen,240,203,,
2834304008,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_4669,NP,AE,NA,Country Club Hills,Town of Bremen,240,203,,
2834403003,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_3198,NP,AE,NA,Country Club Hills,Town of Bremen,250,234,,
2834403004,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_3198,NP,AE,NA,Country Club Hills,Town of Bremen,250,234,,
2834403005,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_3198,NP,AE,NA,Country Club Hills,Town of Bremen,250,203,,
2834403006,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_3198,NP,AE,NA,Country Club Hills,Town of Bremen,250,203,,
2834403007,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_3198,NP,AE,NA,Country Club Hills,Town of Bremen,250,234,,
2834403008,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_3198,NP,AE,NA,Country Club Hills,Town of Bremen,250,203,,
2834403009,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_3198,NP,AE,NA,Country Club Hills,Town of Bremen,250,207,,
2834410020,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_1975,NP,AE,NA,Country Club Hills,Town of Bremen,250,100,,
2834410021,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_1975,NP,AE,NA,Country Club Hills,Town of Bremen,250,234,,
2834410022,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_1975,NP,AE,NA,Country Club Hills,Town of Bremen,250,100,,
2834410023,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_1975,NP,AE,NA,Country Club Hills,Town of Bremen,250,203,,
2834411005,8/5/2019-9/26/2019,17031C,1.1.1.0,17031C_3198,NP,AE,NA,Country Club Hills,Town of Bremen,250,234,,
