pin10,sfha2018,sfha2024,prelimsfha,lomr2018,lomr2024,EFF_DATlomr2018,EFF_DATlomr2024,n
2914306013,1,1,0,0,0,NA,NA,1
2914306032,1,1,0,0,0,NA,NA,1
2914306033,1,1,0,0,0,NA,NA,1
2914306034,1,1,0,0,0,NA,NA,1
2914309001,1,1,0,0,0,NA,NA,1
2914313001,1,1,0,0,0,NA,NA,1
2914313002,1,1,0,0,0,NA,NA,1
2914320002,1,1,0,0,0,NA,NA,1
2914320003,1,1,0,0,0,NA,NA,1
2914320005,1,1,0,0,0,NA,NA,1
2914320006,1,1,0,0,0,NA,NA,1
2914321001,1,1,0,0,0,NA,NA,1
2914321002,1,1,0,0,0,NA,NA,1
2914321003,1,1,0,0,0,NA,NA,1
2914321004,1,1,0,0,0,NA,NA,1
2914321005,1,1,0,0,0,NA,NA,1
2914321006,1,1,0,0,0,NA,NA,1
2914321007,1,1,0,0,0,NA,NA,1
2914400004,1,1,0,0,0,NA,NA,1
2914400027,1,1,0,0,0,NA,NA,1
2914403001,1,1,0,0,0,NA,NA,1
2914403002,1,1,0,0,0,NA,NA,1
2914403003,1,1,0,0,0,NA,NA,1
2914403004,1,1,0,0,0,NA,NA,1
2914403005,1,1,0,0,0,NA,NA,1
2914403006,1,1,0,0,0,NA,NA,1
2914403007,1,1,0,0,0,NA,NA,1
2914403008,1,1,0,0,0,NA,NA,1
2914405001,1,1,0,0,0,NA,NA,1
2914405002,1,1,0,0,0,NA,NA,1
2914405003,1,1,0,0,0,NA,NA,1
2914405004,1,1,0,0,0,NA,NA,1
2914405008,1,1,0,0,0,NA,NA,1
2914405009,1,1,0,0,0,NA,NA,1
2914405014,1,1,0,0,0,NA,NA,1
2915100030,1,1,0,0,0,NA,NA,1
2915100031,1,1,0,0,0,NA,NA,1
2915100032,1,1,0,0,0,NA,NA,1
2915100033,1,1,0,0,0,NA,NA,1
2915100034,1,1,0,0,0,NA,NA,1
2915100035,1,1,0,0,0,NA,NA,1
2915100059,1,1,0,0,0,NA,NA,1
2915100060,1,1,0,0,0,NA,NA,1
2915100061,1,1,0,0,0,NA,NA,1
2915100062,1,1,0,0,0,NA,NA,1
2915100063,1,1,0,0,0,NA,NA,1
2915100064,1,1,0,0,0,NA,NA,1
2915102006,1,1,0,0,0,NA,NA,1
2915102009,1,1,0,0,0,NA,NA,1
2915102010,1,1,0,0,0,NA,NA,1
2915103007,1,1,0,0,0,NA,NA,1
2915103022,1,1,0,0,0,NA,NA,1
2915104004,1,1,0,0,0,NA,NA,1
2915104005,1,1,0,0,0,NA,NA,1
2915104020,1,1,0,0,0,NA,NA,1
2915108027,1,1,0,0,0,NA,NA,1
2915202005,1,1,0,0,0,NA,NA,1
2915203035,1,1,0,0,0,NA,NA,1
2915223009,1,1,0,0,0,NA,NA,1
2915223010,1,1,0,0,0,NA,NA,1
2915223015,1,1,0,0,0,NA,NA,1
2915223016,1,1,0,0,0,NA,NA,1
2915223017,1,1,0,0,0,NA,NA,1
2915223018,1,1,0,0,0,NA,NA,1
2915223019,1,1,0,0,0,NA,NA,1
2915223020,1,1,0,0,0,NA,NA,1
2915223021,1,1,0,0,0,NA,NA,1
2915223022,1,1,0,0,0,NA,NA,1
2915300013,1,1,0,0,0,NA,NA,1
2915300014,1,1,0,0,0,NA,NA,1
2915300020,1,1,0,0,0,NA,NA,1
2915300028,1,1,0,0,0,NA,NA,1
2915300029,1,1,0,0,0,NA,NA,1
2915300031,1,1,0,0,0,NA,NA,1
2915300032,1,1,0,0,0,NA,NA,1
2915300033,1,1,0,0,0,NA,NA,1
2915300034,1,1,0,0,0,NA,NA,1
2915300035,1,1,0,0,0,NA,NA,1
2915300036,1,1,0,0,0,NA,NA,1
2915300037,1,1,0,0,0,NA,NA,1
2915300038,1,1,0,0,0,NA,NA,1
2915300046,1,1,0,0,0,NA,NA,1
2915300055,1,1,0,0,0,NA,NA,1
2915301027,1,1,0,0,0,NA,NA,1
2915301029,1,1,0,0,0,NA,NA,1
2915301035,1,1,0,0,0,NA,NA,1
2915301036,1,1,0,0,0,NA,NA,1
2915302051,1,1,0,0,0,NA,NA,1
2915302061,1,1,0,0,0,NA,NA,1
2915302085,1,1,0,0,0,NA,NA,1
2915400004,1,1,0,0,0,NA,NA,1
2915400005,1,1,0,0,0,NA,NA,1
2915400008,1,1,0,0,0,NA,NA,1
2915400009,1,1,0,0,0,NA,NA,1
2915400010,1,1,0,0,0,NA,NA,1
2915400017,1,1,0,0,0,NA,NA,1
2915400018,1,1,0,0,0,NA,NA,1
2915400019,1,1,0,0,0,NA,NA,1
2915400021,1,1,0,0,0,NA,NA,1
2915400022,1,1,0,0,0,NA,NA,1
2915400023,1,1,0,0,0,NA,NA,1
2915400029,1,1,0,0,0,NA,NA,1
2915400030,1,1,0,0,0,NA,NA,1
2915400031,1,1,0,0,0,NA,NA,1
2915400032,1,1,0,0,0,NA,NA,1
2915400034,1,1,0,0,0,NA,NA,1
2915400035,1,1,0,0,0,NA,NA,1
2915400036,1,1,0,0,0,NA,NA,1
2915400038,1,1,0,0,0,NA,NA,1
2915400039,1,1,0,0,0,NA,NA,1
2915400040,1,1,0,0,0,NA,NA,1
2915400041,1,1,0,0,0,NA,NA,1
2915400042,1,1,0,0,0,NA,NA,1
2915400043,1,1,0,0,0,NA,NA,1
2915400044,1,1,0,0,0,NA,NA,1
2915400045,1,1,0,0,0,NA,NA,1
2915400046,1,1,0,0,0,NA,NA,1
2915400047,1,1,0,0,0,NA,NA,1
2915400048,1,1,0,0,0,NA,NA,1
2915400049,1,1,0,0,0,NA,NA,1
2915401002,1,1,0,0,0,NA,NA,1
2915401003,1,1,0,0,0,NA,NA,1
2915401012,1,1,0,0,0,NA,NA,1
2915407082,1,1,0,0,0,NA,NA,1
2915411021,1,1,0,0,0,NA,NA,1
2915411022,1,1,0,0,0,NA,NA,1
2915411035,1,1,0,0,0,NA,NA,1
2915411036,1,1,0,0,0,NA,NA,1
2915412001,1,1,0,0,0,NA,NA,1
2915412018,1,1,0,0,0,NA,NA,1
2915412064,1,1,0,0,0,NA,NA,1
2915412065,1,1,0,0,0,NA,NA,1
2915412066,1,1,0,0,0,NA,NA,1
2915999001,1,1,0,0,0,NA,NA,1
2916205023,1,1,0,0,0,NA,NA,1
2916208001,1,1,0,0,0,NA,NA,1
2916208016,1,1,0,0,0,NA,NA,1
2916208018,1,1,0,0,0,NA,NA,1
2916400019,1,1,0,0,0,NA,NA,1
2916400033,1,1,0,0,0,NA,NA,1
2916400035,1,0,0,0,0,NA,NA,1
2916400120,1,1,0,0,0,NA,NA,1
2916400183,0,1,0,0,0,NA,NA,1
2916400184,0,1,0,0,0,NA,NA,1
2916400185,0,1,0,0,0,NA,NA,1
2917101001,1,1,0,0,0,NA,NA,1
2917101002,1,1,0,0,0,NA,NA,1
2917101003,1,1,0,0,0,NA,NA,1
2917101004,1,1,0,0,0,NA,NA,1
2917101005,1,1,0,0,0,NA,NA,1
2917101006,1,1,0,0,0,NA,NA,1
2917101021,1,1,0,0,0,NA,NA,1
2917101022,1,1,0,0,0,NA,NA,1
2917101023,1,1,0,0,0,NA,NA,1
2917101024,1,1,0,0,0,NA,NA,1
2917101025,1,1,0,0,0,NA,NA,1
2917101026,1,1,0,0,0,NA,NA,1
2917101027,1,1,0,0,0,NA,NA,1
2917101028,1,1,0,0,0,NA,NA,1
2917101029,1,1,0,0,0,NA,NA,1
2917101030,1,1,0,0,0,NA,NA,1
2917101031,1,1,0,0,0,NA,NA,1
2917101032,1,1,0,0,0,NA,NA,1
2917101033,1,1,0,0,0,NA,NA,1
2917101034,1,1,0,0,0,NA,NA,1
2917101035,1,1,0,0,0,NA,NA,1
2917101036,1,1,0,0,0,NA,NA,1
2917101037,1,1,0,0,0,NA,NA,1
2917102001,1,1,0,0,0,NA,NA,1
2917103002,1,1,0,0,0,NA,NA,1
2917103003,1,1,0,0,0,NA,NA,1
2917103005,1,1,0,0,0,NA,NA,1
2917103009,1,1,0,0,0,NA,NA,1
2917103010,1,1,0,0,0,NA,NA,1
2917103011,1,1,0,0,0,NA,NA,1
2917103012,1,1,0,0,0,NA,NA,1
2917103013,1,1,0,0,0,NA,NA,1
2917103014,1,1,0,0,0,NA,NA,1
2917103017,1,1,0,0,0,NA,NA,1
2917103018,1,1,0,0,0,NA,NA,1
2917103022,1,1,0,0,0,NA,NA,1
2917103023,1,1,0,0,0,NA,NA,1
2917103024,1,1,0,0,0,NA,NA,1
2917103025,1,1,0,0,0,NA,NA,1
2917103027,1,1,0,0,0,NA,NA,1
2917103028,1,1,0,0,0,NA,NA,1
2917103031,1,1,0,0,0,NA,NA,1
2917103032,1,1,0,0,0,NA,NA,1
2917103036,1,1,0,0,0,NA,NA,1
2917103037,1,1,0,0,0,NA,NA,1
2917103038,1,1,0,0,0,NA,NA,1
2917103039,1,1,0,0,0,NA,NA,1
2917103040,1,1,0,0,0,NA,NA,1
2917103042,1,1,0,0,0,NA,NA,1
2917103044,1,1,0,0,0,NA,NA,1
2917104001,1,1,0,0,0,NA,NA,1
2917104002,1,1,0,0,0,NA,NA,1
2917104003,1,1,0,0,0,NA,NA,1
2917104004,1,1,0,0,0,NA,NA,1
2917104007,1,1,0,0,0,NA,NA,1
2917104008,1,1,0,0,0,NA,NA,1
2917104014,1,1,0,0,0,NA,NA,1
2917104015,1,1,0,0,0,NA,NA,1
2917104016,1,1,0,0,0,NA,NA,1
2917104017,1,1,0,0,0,NA,NA,1
2917104018,1,1,0,0,0,NA,NA,1
2917104020,1,1,0,0,0,NA,NA,1
2917104021,1,1,0,0,0,NA,NA,1
2917104022,1,1,0,0,0,NA,NA,1
2917104023,1,1,0,0,0,NA,NA,1
2917104025,1,1,0,0,0,NA,NA,1
2917104029,1,1,0,0,0,NA,NA,1
2917104030,1,1,0,0,0,NA,NA,1
2917104031,1,1,0,0,0,NA,NA,1
2917104032,1,1,0,0,0,NA,NA,1
2917104033,1,1,0,0,0,NA,NA,1
2917104035,1,1,0,0,0,NA,NA,1
2917104036,1,1,0,0,0,NA,NA,1
2917104037,1,1,0,0,0,NA,NA,1
2917104038,1,1,0,0,0,NA,NA,1
2917104039,1,1,0,0,0,NA,NA,1
2917104040,1,1,0,0,0,NA,NA,1
2917104041,1,1,0,0,0,NA,NA,1
2917104042,1,1,0,0,0,NA,NA,1
2917105001,1,1,0,0,0,NA,NA,1
2917105005,1,1,0,0,0,NA,NA,1
2917105006,1,1,0,0,0,NA,NA,1
2917105013,1,1,0,0,0,NA,NA,1
2917105014,1,1,0,0,0,NA,NA,1
2917105018,1,1,0,0,0,NA,NA,1
2917105019,1,1,0,0,0,NA,NA,1
2917105024,1,1,0,0,0,NA,NA,1
2917105025,1,1,0,0,0,NA,NA,1
2917105026,1,1,0,0,0,NA,NA,1
2917105027,1,1,0,0,0,NA,NA,1
2917105028,1,1,0,0,0,NA,NA,1
2917105029,1,1,0,0,0,NA,NA,1
2917105030,1,1,0,0,0,NA,NA,1
2917105031,1,1,0,0,0,NA,NA,1
2917105032,1,1,0,0,0,NA,NA,1
2917105033,1,1,0,0,0,NA,NA,1
2917105034,1,1,0,0,0,NA,NA,1
2917105035,1,1,0,0,0,NA,NA,1
2917105036,1,1,0,0,0,NA,NA,1
2917105037,1,1,0,0,0,NA,NA,1
2917105041,1,1,0,0,0,NA,NA,1
2917105042,1,1,0,0,0,NA,NA,1
2917105043,1,1,0,0,0,NA,NA,1
2917105044,1,1,0,0,0,NA,NA,1
2917105045,1,1,0,0,0,NA,NA,1
2917105046,1,1,0,0,0,NA,NA,1
2917105047,1,1,0,0,0,NA,NA,1
2917105048,1,1,0,0,0,NA,NA,1
2917108001,1,1,0,0,0,NA,NA,1
2917108002,1,1,0,0,0,NA,NA,1
2917108003,1,1,0,0,0,NA,NA,1
2917108004,1,1,0,0,0,NA,NA,1
2917108005,1,1,0,0,0,NA,NA,1
2917108006,1,1,0,0,0,NA,NA,1
2917108007,1,1,0,0,0,NA,NA,1
2917108008,1,1,0,0,0,NA,NA,1
2917108019,1,1,0,0,0,NA,NA,1
2917108020,1,1,0,0,0,NA,NA,1
2917108021,1,1,0,0,0,NA,NA,1
2917108022,1,1,0,0,0,NA,NA,1
2917108024,1,1,0,0,0,NA,NA,1
2917108025,1,1,0,0,0,NA,NA,1
2917108026,1,1,0,0,0,NA,NA,1
2917108027,1,1,0,0,0,NA,NA,1
2917108028,1,1,0,0,0,NA,NA,1
2917108029,1,1,0,0,0,NA,NA,1
2917108030,1,1,0,0,0,NA,NA,1
2917109003,1,1,0,0,0,NA,NA,1
2917109004,1,1,0,0,0,NA,NA,1
2917109008,1,1,0,0,0,NA,NA,1
2917109009,1,1,0,0,0,NA,NA,1
2917109010,1,1,0,0,0,NA,NA,1
2917109014,1,1,0,0,0,NA,NA,1
2917109016,1,1,0,0,0,NA,NA,1
2917109017,1,1,0,0,0,NA,NA,1
2917109018,1,1,0,0,0,NA,NA,1
2917109019,1,1,0,0,0,NA,NA,1
2917109020,1,1,0,0,0,NA,NA,1
2917109024,1,1,0,0,0,NA,NA,1
2917109025,1,1,0,0,0,NA,NA,1
2917109026,1,1,0,0,0,NA,NA,1
2917109027,1,1,0,0,0,NA,NA,1
2917109028,1,1,0,0,0,NA,NA,1
2917109029,1,1,0,0,0,NA,NA,1
2917109030,1,1,0,0,0,NA,NA,1
2917109031,1,1,0,0,0,NA,NA,1
2917109032,1,1,0,0,0,NA,NA,1
2917109033,1,1,0,0,0,NA,NA,1
2917109034,1,1,0,0,0,NA,NA,1
2917109035,1,1,0,0,0,NA,NA,1
2917109036,1,1,0,0,0,NA,NA,1
2917109037,1,1,0,0,0,NA,NA,1
2917109038,1,1,0,0,0,NA,NA,1
2917109039,1,1,0,0,0,NA,NA,1
2917109040,1,1,0,0,0,NA,NA,1
2917109041,1,1,0,0,0,NA,NA,1
2917109042,1,1,0,0,0,NA,NA,1
2917109044,1,1,0,0,0,NA,NA,1
2917109045,1,1,0,0,0,NA,NA,1
2917110002,1,1,0,0,0,NA,NA,1
2917110005,1,1,0,0,0,NA,NA,1
2917110006,1,1,0,0,0,NA,NA,1
2917110007,1,1,0,0,0,NA,NA,1
2917110008,1,1,0,0,0,NA,NA,1
2917110009,1,1,0,0,0,NA,NA,1
2917110011,1,1,0,0,0,NA,NA,1
2917110012,1,1,0,0,0,NA,NA,1
2917110013,1,1,0,0,0,NA,NA,1
2917110014,1,1,0,0,0,NA,NA,1
2917110015,1,1,0,0,0,NA,NA,1
2917110019,1,1,0,0,0,NA,NA,1
2917110020,1,1,0,0,0,NA,NA,1
2917110021,1,1,0,0,0,NA,NA,1
2917110022,1,1,0,0,0,NA,NA,1
2917110023,1,1,0,0,0,NA,NA,1
2917110025,1,1,0,0,0,NA,NA,1
2917110026,1,1,0,0,0,NA,NA,1
2917110027,1,1,0,0,0,NA,NA,1
2917110028,1,1,0,0,0,NA,NA,1
2917110029,1,1,0,0,0,NA,NA,1
2917110030,1,1,0,0,0,NA,NA,1
2917110031,1,1,0,0,0,NA,NA,1
2917110032,1,1,0,0,0,NA,NA,1
2917110033,1,1,0,0,0,NA,NA,1
2917110037,1,1,0,0,0,NA,NA,1
2917110038,1,1,0,0,0,NA,NA,1
2917110039,1,1,0,0,0,NA,NA,1
2917110040,1,1,0,0,0,NA,NA,1
2917110041,1,1,0,0,0,NA,NA,1
2917110042,1,1,0,0,0,NA,NA,1
2917111001,1,1,0,0,0,NA,NA,1
2917111002,1,1,0,0,0,NA,NA,1
2917111005,1,1,0,0,0,NA,NA,1
2917111006,1,1,0,0,0,NA,NA,1
2917111010,1,1,0,0,0,NA,NA,1
2917111011,1,1,0,0,0,NA,NA,1
2917111012,1,1,0,0,0,NA,NA,1
2917111021,1,1,0,0,0,NA,NA,1
2917111022,1,1,0,0,0,NA,NA,1
2917111026,1,1,0,0,0,NA,NA,1
2917111027,1,1,0,0,0,NA,NA,1
2917111028,1,1,0,0,0,NA,NA,1
2917111029,1,1,0,0,0,NA,NA,1
2917111030,1,1,0,0,0,NA,NA,1
2917111031,1,1,0,0,0,NA,NA,1
2917111032,1,1,0,0,0,NA,NA,1
2917111033,1,1,0,0,0,NA,NA,1
2917111034,1,1,0,0,0,NA,NA,1
2917111035,1,1,0,0,0,NA,NA,1
2917111036,1,1,0,0,0,NA,NA,1
2917111040,1,1,0,0,0,NA,NA,1
2917111041,1,1,0,0,0,NA,NA,1
2917116001,1,1,0,0,0,NA,NA,1
2917116003,1,1,0,0,0,NA,NA,1
2917116004,1,1,0,0,0,NA,NA,1
2917116005,1,1,0,0,0,NA,NA,1
2917116024,1,1,0,0,0,NA,NA,1
2917116025,1,1,0,0,0,NA,NA,1
2917116026,1,1,0,0,0,NA,NA,1
2917116027,1,1,0,0,0,NA,NA,1
2917116028,1,1,0,0,0,NA,NA,1
2917116029,1,1,0,0,0,NA,NA,1
2917116030,1,1,0,0,0,NA,NA,1
2917116031,1,1,0,0,0,NA,NA,1
2917116041,1,1,0,0,0,NA,NA,1
2917117003,1,1,0,0,0,NA,NA,1
2917117005,1,1,0,0,0,NA,NA,1
2917117006,1,1,0,0,0,NA,NA,1
2917117007,1,1,0,0,0,NA,NA,1
2917117023,1,1,0,0,0,NA,NA,1
2917117024,1,1,0,0,0,NA,NA,1
2917117025,1,1,0,0,0,NA,NA,1
2917117026,1,1,0,0,0,NA,NA,1
2917117027,1,1,0,0,0,NA,NA,1
2917200012,1,1,0,0,0,NA,NA,1
2917200013,1,1,0,0,0,NA,NA,1
2917200014,1,1,0,0,0,NA,NA,1
2917200023,1,1,0,0,0,NA,NA,1
2917200024,1,1,0,0,0,NA,NA,1
2917201008,1,1,0,0,0,NA,NA,1
2917207001,1,1,0,0,0,NA,NA,1
2917207002,1,1,0,0,0,NA,NA,1
2917207003,1,1,0,0,0,NA,NA,1
2917207004,1,1,0,0,0,NA,NA,1
2917207005,1,1,0,0,0,NA,NA,1
2917207006,1,1,0,0,0,NA,NA,1
2917207007,1,1,0,0,0,NA,NA,1
2917207008,1,1,0,0,0,NA,NA,1
2917207009,1,1,0,0,0,NA,NA,1
2917207010,1,1,0,0,0,NA,NA,1
2917207011,1,1,0,0,0,NA,NA,1
2917207012,1,1,0,0,0,NA,NA,1
2917207013,1,1,0,0,0,NA,NA,1
2917207014,1,1,0,0,0,NA,NA,1
2917207015,1,1,0,0,0,NA,NA,1
2917207016,1,1,0,0,0,NA,NA,1
2917207017,1,1,0,0,0,NA,NA,1
2917207020,1,1,0,0,0,NA,NA,1
2917207021,1,1,0,0,0,NA,NA,1
2917207022,1,1,0,0,0,NA,NA,1
2917207023,1,1,0,0,0,NA,NA,1
2917207024,1,1,0,0,0,NA,NA,1
2917207025,1,1,0,0,0,NA,NA,1
2917207026,1,1,0,0,0,NA,NA,1
2917207027,1,1,0,0,0,NA,NA,1
2917207028,1,1,0,0,0,NA,NA,1
2917207029,1,1,0,0,0,NA,NA,1
2917207031,1,1,0,0,0,NA,NA,1
2917207033,1,1,0,0,0,NA,NA,1
2917207034,1,1,0,0,0,NA,NA,1
2917207036,1,1,0,0,0,NA,NA,1
2917207037,1,1,0,0,0,NA,NA,1
2917207038,1,1,0,0,0,NA,NA,1
2917208001,1,1,0,0,0,NA,NA,1
2917208002,1,1,0,0,0,NA,NA,1
2917208006,1,1,0,0,0,NA,NA,1
2917208008,1,1,0,0,0,NA,NA,1
2917208009,1,1,0,0,0,NA,NA,1
2917208010,1,1,0,0,0,NA,NA,1
2917208011,1,1,0,0,0,NA,NA,1
2917208012,1,1,0,0,0,NA,NA,1
2917208013,1,1,0,0,0,NA,NA,1
2917208014,1,1,0,0,0,NA,NA,1
2917208015,1,1,0,0,0,NA,NA,1
2917208016,1,1,0,0,0,NA,NA,1
2917208017,1,1,0,0,0,NA,NA,1
2917208027,1,1,0,0,0,NA,NA,1
2917208028,1,1,0,0,0,NA,NA,1
2917208029,1,1,0,0,0,NA,NA,1
2917208031,1,1,0,0,0,NA,NA,1
2917208032,1,1,0,0,0,NA,NA,1
2917208043,1,1,0,0,0,NA,NA,1
2917208048,1,1,0,0,0,NA,NA,1
2917208049,1,1,0,0,0,NA,NA,1
2917208051,1,1,0,0,0,NA,NA,1
2917208052,1,1,0,0,0,NA,NA,1
2917209007,1,1,0,0,0,NA,NA,1
2917212001,1,1,0,0,0,NA,NA,1
2917212040,1,1,0,0,0,NA,NA,1
2917212041,1,1,0,0,0,NA,NA,1
2917212042,1,1,0,0,0,NA,NA,1
2917212043,1,1,0,0,0,NA,NA,1
2917212062,1,1,0,0,0,NA,NA,1
2917212063,1,1,0,0,0,NA,NA,1
2917500001,1,1,0,0,0,NA,NA,1
2918100033,1,1,0,0,0,NA,NA,1
2918100039,1,1,0,0,0,NA,NA,1
2918100040,1,1,0,0,0,NA,NA,1
2918100041,1,1,0,0,0,NA,NA,1
2918100043,1,1,0,0,0,NA,NA,1
2918100044,1,1,0,0,0,NA,NA,1
2918100045,1,1,0,0,0,NA,NA,1
2918100046,1,1,0,0,0,NA,NA,1
2918100047,1,1,0,0,0,NA,NA,1
2918100048,1,1,0,0,0,NA,NA,1
2918100049,1,1,0,0,0,NA,NA,1
2918100050,1,1,0,0,0,NA,NA,1
2918101005,1,1,0,0,0,NA,NA,1
2918101006,1,1,0,0,0,NA,NA,1
2918106002,1,1,0,0,0,NA,NA,1
2918106015,1,1,0,0,0,NA,NA,1
2918106016,1,1,0,0,0,NA,NA,1
2918109004,1,1,0,0,0,NA,NA,1
2918109030,1,1,0,0,0,NA,NA,1
2918120033,1,1,0,0,0,NA,NA,1
2918120034,1,1,0,0,0,NA,NA,1
2918120035,1,1,0,0,0,NA,NA,1
2918120036,1,1,0,0,0,NA,NA,1
2918120037,1,1,0,0,0,NA,NA,1
2918120038,1,1,0,0,0,NA,NA,1
2918120039,1,1,0,0,0,NA,NA,1
2918120040,1,1,0,0,0,NA,NA,1
2918120041,1,1,0,0,0,NA,NA,1
2918120042,1,1,0,0,0,NA,NA,1
2918120043,1,1,0,0,0,NA,NA,1
2918120044,1,1,0,0,0,NA,NA,1
2918300003,1,1,0,0,0,NA,NA,1
2918300004,1,1,0,0,0,NA,NA,1
2918300005,1,1,0,0,0,NA,NA,1
2918300007,1,1,0,0,0,NA,NA,1
2918300020,1,1,0,1,1,2009-04-20,2009-04-20,1
2918300031,1,1,0,0,0,NA,NA,1
2918300033,1,1,0,0,0,NA,NA,1
2918300034,1,1,0,0,0,NA,NA,1
2918300035,1,1,0,0,0,NA,NA,1
2918300036,1,1,0,0,0,NA,NA,1
2918305016,0,0,0,1,1,2009-04-20,2009-04-20,1
2918305017,0,0,0,1,1,2009-04-20,2009-04-20,1
2918305018,0,0,0,1,1,2009-04-20,2009-04-20,1
2918305019,0,0,0,1,1,2009-04-20,2009-04-20,1
2918305022,0,0,0,1,1,2009-04-20,2009-04-20,1
2918305023,0,0,0,1,1,2009-04-20,2009-04-20,1
2918305067,0,0,0,1,1,2009-04-20,2009-04-20,1
2918306005,0,0,0,1,1,2009-04-20,2009-04-20,1
2918306012,0,0,0,1,1,2009-04-20,2009-04-20,1
2918306013,0,0,0,1,1,2009-04-20,2009-04-20,1
2918306016,0,0,0,1,1,2009-04-20,2009-04-20,1
2918306017,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308023,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308039,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308040,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308041,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308042,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308043,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308044,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308045,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308046,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308047,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308048,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308049,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308050,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308051,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308052,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308053,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308054,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308055,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308056,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308057,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308058,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308059,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308060,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308061,0,0,0,1,1,2009-04-20,2009-04-20,1
2918308062,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309037,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309040,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309041,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309042,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309043,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309044,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309045,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309046,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309047,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309048,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309049,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309050,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309051,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309052,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309053,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309054,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309055,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309056,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309057,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309058,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309061,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309062,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309063,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309065,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309066,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309067,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309069,0,0,0,1,1,2009-04-20,2009-04-20,1
2918309070,0,0,0,1,1,2009-04-20,2009-04-20,1
2918310015,0,0,0,1,1,2009-04-20,2009-04-20,1
2918311005,0,0,0,1,1,2009-04-20,2009-04-20,1
2918311012,0,0,0,1,1,2009-04-20,2009-04-20,1
2918311013,0,0,0,1,1,2009-04-20,2009-04-20,1
2918311019,0,0,0,1,1,2009-04-20,2009-04-20,1
2918311020,0,0,0,1,1,2009-04-20,2009-04-20,1
2918311021,0,0,0,1,1,2009-04-20,2009-04-20,1
2918311022,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313038,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313039,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313040,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313041,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313042,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313043,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313044,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313045,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313046,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313047,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313048,0,0,0,1,1,2009-04-20,2009-04-20,1
2918313049,0,0,0,1,1,2009-04-20,2009-04-20,1
