pin,pin10,mncplty,pltcltw,assssrn,assssrb,geoid,shp_Lng,shap_Ar,DFIRM_I,VERSION,LOMR_ID,EFF_DAT,CASE_NO,SCALE,STATUS,SOURCE_
12151100090000,1215110009,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,354.6655234895141,6650.2859774156395,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151100100000,1215110010,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,354.6648677614444,6650.290451599683,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151100110000,1215110011,Schiller Park,TOWN OF LEYDEN,020,205,17031770800,354.64471375506423,6649.731124019528,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151100120000,1215110012,Schiller Park,TOWN OF LEYDEN,020,278,17031770800,355.5783280458702,6706.808118652618,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151100130000,1215110013,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.3367849189219,6691.909576523441,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151100140000,1215110014,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,332.00770344942254,6484.0961537202775,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151100150000,1215110015,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,333.6571737341,6536.917358027922,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151100160000,1215110016,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,335.65540936430244,6587.811181508332,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151100170000,1215110017,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,337.5829859440168,6612.7569027729005,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110010000,1215111001,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.86338663888364,6697.796647733027,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110020000,1215111002,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.75214506574713,6695.732644709732,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110030000,1215111003,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.60061659233867,6690.935109785622,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110040000,1215111004,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.4896276433109,6688.643637691914,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110050000,1215111005,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.37680523763413,6686.2695498787325,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110060000,1215111006,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.1867467064224,6679.079798555235,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110070000,1215111007,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.11350129119836,6679.1587748660195,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110080000,1215111008,Schiller Park,TOWN OF LEYDEN,020,205,17031770800,354.9422436570874,6673.156231829098,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110090000,1215111009,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,354.81105784712156,6669.591224718387,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110100000,1215111010,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,354.72053906262454,6668.556460065578,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110110000,1215111011,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,354.54866682393526,6662.527910726676,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110120000,1215111012,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,354.43647035933725,6660.189430722634,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151110130000,1215111013,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,354.0690453772834,6641.9489586287355,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120010000,1215112001,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.92739879835364,6553.867668965871,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120020000,1215112002,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.56768418051837,6535.692536611017,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120030000,1215112003,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.5465856129691,6538.790251127907,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120040000,1215112004,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.3876561601725,6533.232737728587,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120050000,1215112005,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.26722241100236,6530.055509896235,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120060000,1215112006,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.16788713929935,6528.972692413968,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120070000,1215112007,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.02728360295873,6524.58188938391,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120080000,1215112008,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,354.8876962238254,6520.215725398768,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120090000,1215112009,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,354.74839299823367,6516.574129245722,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120100000,1215112010,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,354.62982728309936,6513.531255665418,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120110000,1215112011,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,354.68641249476985,6521.577935499156,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120140000,1215112014,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,330.4313645004439,5007.057479727143,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120150000,1215112015,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,330.3447564256101,5005.338837707337,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120160000,1215112016,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,330.19773379463436,5000.666514200544,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120170000,1215112017,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,330.1322976164384,5001.077750902998,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120180000,1215112018,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,330.0470783774203,4999.403238899949,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120190000,1215112019,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.9604958063654,4997.643745194778,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120200000,1215112020,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.8334241198451,4994.223384012443,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120210000,1215112021,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.68991457930474,4989.713114946184,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120220000,1215112022,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.68342590340364,4992.954872866043,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120230000,1215112023,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.57689283646806,4989.976213648235,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120240000,1215112024,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.4314972069066,4985.3713895696,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120250000,1215112025,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.3658006746725,4985.758780022282,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120260000,1215112026,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.2788771553143,4984.019877607482,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120270000,1215112027,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.1536376341729,4979.851474299782,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120280000,1215112028,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,329.02777343093294,4976.428486462405,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120290000,1215112029,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,328.88579659260904,4971.9425342239065,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151120300000,1215112030,Schiller Park,TOWN OF LEYDEN,020,580,17031770800,291.58943685345525,2653.4780070961033,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130010000,1215113001,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,356.2882083940601,6561.720815822555,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130020000,1215113002,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.15016166379627,6552.218071374958,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130030000,1215113003,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,356.1714934639501,6552.773760868605,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130040000,1215113004,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.2312280433452,6555.044043066766,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130050000,1215113005,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.2330982554699,6554.40261240787,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130060000,1215113006,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,356.23239241687304,6553.5929450321055,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130070000,1215113007,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.3145265303561,6557.237869185828,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130080000,1215113008,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.33614386382857,6557.804091726913,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130090000,1215113009,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.3370735381763,6557.084111737252,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130100000,1215113010,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.4182974153317,6559.940505823154,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130110000,1215113011,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,356.639329502911,6572.384202961502,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130120000,1215113012,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,356.1086874357923,6555.583886860258,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130130000,1215113013,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.9697505863893,6546.801854249125,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130140000,1215113014,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.9501443513328,6545.552775079175,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130150000,1215113015,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.99160605627526,6548.114845056974,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130160000,1215113016,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.95342572634223,6545.64449870583,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130170000,1215113017,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.9741613317328,6546.925537224782,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130180000,1215113018,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.95490549844527,6545.685726457453,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130190000,1215113019,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.9963862333299,6548.247803018445,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130200000,1215113020,Schiller Park,TOWN OF LEYDEN,020,205,17031770800,355.97713355395643,6547.007992075207,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130210000,1215113021,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.9994735674644,6548.3832915002495,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130220000,1215113022,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.15935649334233,6558.413654427409,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151130240000,1215113024,Schiller Park,TOWN OF LEYDEN,020,234,17031770800,399.53403795011167,9292.226225567669,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140010000,1215114001,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.80974153226254,6547.085237566618,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140020000,1215114002,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.63350350799425,6535.142834664703,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140030000,1215114003,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.6956614988234,6538.21624568119,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140040000,1215114004,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.69864936242374,6538.298700531988,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140050000,1215114005,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.70325822728046,6538.476417970893,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140060000,1215114006,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.70501638701364,6538.483916319784,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140070000,1215114007,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.66774443537236,6536.0260331309,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140080000,1215114008,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.71085439772446,6538.628521692099,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140090000,1215114009,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.7347652003431,6539.279349864333,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140100000,1215114010,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.77789470474727,6541.11174799364,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140110000,1215114011,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.94069782060905,6551.248604051705,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140120000,1215114012,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.6712050011065,6540.565293528336,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140130000,1215114013,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.49245872817494,6529.249903644341,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140140000,1215114014,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.5153297590588,6530.612036538608,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140150000,1215114015,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.51792105070655,6529.907418314498,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140160000,1215114016,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.5435905680433,6531.384866748905,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140170000,1215114017,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.5447177379853,6531.3517653807085,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140180000,1215114018,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.5481262270206,6530.729464371617,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140190000,1215114019,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.59029183088404,6532.550235110103,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140200000,1215114020,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.593994694582,6532.680165360096,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140210000,1215114021,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.5766591694642,6531.459729244105,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140220000,1215114022,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.8207181343075,6545.940538651374,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140230000,1215114023,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,399.27959358465296,9280.662149360398,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151140240000,1215114024,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,399.159610936445,9274.151889277935,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150010000,1215115001,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,356.28947703803146,6561.792339266068,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150020000,1215115002,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.11166673290495,6551.998583749639,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150030000,1215115003,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,356.03277111458254,6549.187195983542,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150040000,1215115004,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,356.0153012314393,6549.478329056246,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150050000,1215115005,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.97867698180875,6547.816721472175,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150060000,1215115006,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.94014062220833,6547.533137370805,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150070000,1215115007,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.863200371061,6544.824368138607,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150080000,1215115008,Schiller Park,TOWN OF LEYDEN,020,202,17031770800,355.80548871702496,6542.588106996489,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150090000,1215115009,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.8261898443401,6545.2928751090685,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
12151150100000,1215115010,Schiller Park,TOWN OF LEYDEN,020,203,17031770800,355.7301004297634,6540.6350332485445,17031C,2.4.3.0,17031C_26,2018-12-07,17-05-6422P,12000,Effective,17031C_LOMC31
